CUSTOMER_ID,FIRST_NAME,LAST_NAME,DATE_OF_BIRTH,EMAIL,PHONE,STREET_ADDRESS,CITY,STATE_CODE,POSTAL_CODE,KYC_STATUS,RISK_SCORE,CREATED_AT,UPDATED_AT
8665587674,Elizabeth,Walker,1946-11-20,christopherolson@example.net,520-232-5572,6255 Wanda Lock,East Lorichester,AZ,03722,PENDING,57.84,2021-12-01 02:18:26,2020-10-30 05:00:38
6289583184,Hannah,Ingram,1989-11-29,angela56@example.org,782.383.2191x9852,71787 Katherine Ville,Johnton,DE,19118,VERIFIED,7.49,2024-08-21 01:48:36,
2887628132,Ronald,Hansen,1952-12-08,cindy96@example.net,380.835.2537,2145 Harris Haven Apt. 122,North Tashafort,AR,31483,VERIFIED,52.9,2025-07-27 14:09:34,
1783544424,Pamela,Friedman,2006-02-08,trujillolisa@example.net,(890)431-6304,538 Rhonda Cliff,Kellimouth,AL,37461,VERIFIED,87.08,2020-09-29 22:11:58,2023-03-30 02:52:12
5362782058,John,Gardner,1960-11-09,ethornton@example.org,(593)553-3121x5519,53125 Christine Oval,Chelsealand,NE,40006,VERIFIED,13.66,2023-08-04 00:07:24,2022-12-19 11:01:10
7137770526,Heidi,Miranda,1990-05-24,mendozasandra@example.net,001-296-597-7843x453,73960 Anderson Cove Suite 874,Lake Karlview,AZ,01878,VERIFIED,26.9,2023-07-08 04:16:01,2024-11-07 12:44:19
1982326877,Anthony,Harris,1983-07-01,shawnortiz@example.com,217.399.4284,1819 Kim Divide,North Kevin,MO,54171,VERIFIED,59.44,2023-04-05 23:28:58,2024-09-07 08:45:41
3849425029,Clayton,Landry,1986-09-08,benjaminannette@example.org,001-956-856-5582x7452,857 Shelby Drive,Jasonland,WY,11390,VERIFIED,75.54,2025-06-23 21:25:58,2022-09-22 06:06:11
2642524029,James,Davis,1998-02-09,charlessmith@example.net,(652)461-7108,11895 Allen Junction Apt. 942,Lake Bryanborough,MS,73498,VERIFIED,26.37,2021-07-10 04:02:43,
3508895346,Scott,Beard,1991-04-24,patrick39@example.com,(539)835-7522x8609,914 Mark Manor,Allenport,VT,30007,VERIFIED,57.08,2024-03-24 05:13:59,2021-10-20 21:59:42
6348045779,Robert,Schultz,1977-09-22,robin30@example.net,825.372.3827x08198,254 Jacob Points,Port Mackenziebury,CT,82993,VERIFIED,54.27,2022-12-28 02:28:41,
7950229757,Susan,Chambers,1951-12-25,fjimenez@example.com,+1-487-577-7327x02427,8843 Lane Keys Apt. 310,New Wayne,MH,04351,VERIFIED,12.38,2020-03-25 11:14:01,2025-02-13 15:34:41
7270680249,Ashley,Chase,1968-10-23,mlane@example.org,615.476.3306,917 Barbara Ports,North Davidton,SC,98593,VERIFIED,12.93,2021-07-22 07:28:45,2021-01-29 21:32:11
778719275,Carl,Anderson,1939-02-12,hahnaaron@example.net,297-520-0059,333 Alvarado Spring Suite 175,Lake Dennisview,ID,71038,VERIFIED,1.77,2022-12-18 19:06:56,
3941658551,Mark,Morrow,1987-03-17,brendakline@example.org,001-577-281-8689x45946,6059 Cathy Turnpike,Michelleland,IN,86567,VERIFIED,90.69,2022-09-19 20:04:34,
1900195766,Pamela,Stanley,1995-11-29,xjacobson@example.com,257-285-6307x13770,542 Duran Forest Suite 660,West Michael,OK,73908,VERIFIED,76.03,2020-03-15 16:10:52,
6898188937,Elizabeth,Peters,1959-12-15,vincentrosales@example.com,325.452.5317x4437,447 Alex Flat,East Ericport,ME,46846,VERIFIED,78.56,2023-11-19 20:03:39,2025-01-31 02:42:04
1912133696,Linda,Jones,1950-05-22,randyreynolds@example.com,8337378029,2983 David Street,New Alexandria,IN,15959,VERIFIED,54.92,2022-08-25 19:54:18,2022-07-31 17:44:39
6481868307,Karen,Lee,1956-06-18,edwardclark@example.net,887-633-3740,215 Shannon Dale,West Ronnieberg,PW,16733,VERIFIED,55.76,2020-09-20 20:29:10,
2701714797,Nathan,Smith,1938-04-03,mathewsmonique@example.net,893-918-4149x929,864 Maxwell Lodge,West Barbarastad,CA,09542,VERIFIED,51.54,2021-10-27 22:55:16,
736343478,James,Alexander,1995-08-29,tyler35@example.com,+1-838-725-7116x609,799 Benjamin Orchard,East Kennethhaven,NE,53977,VERIFIED,83.99,2020-10-17 15:57:30,
7600671717,Christopher,Cabrera,1985-12-03,mooreholly@example.net,+1-740-615-1936x3606,608 Diaz Rest,Lake Kimberly,PW,15969,VERIFIED,50.9,2020-08-13 08:54:00,2022-05-26 07:51:58
7894558546,Jeremy,Collier,2000-12-07,samuel01@example.com,(742)412-3696x3930,5785 Travis Lodge Apt. 963,North Paulshire,DC,25513,VERIFIED,89.76,2023-12-15 06:32:41,2021-09-01 11:59:08
7217497485,Kristina,Jordan,1937-02-01,holly04@example.com,(945)985-7123x8196,997 Jessica Lights,Hillside,MO,13254,VERIFIED,3.8,2025-06-12 10:58:32,2020-12-07 14:17:31
1141339709,Jason,Harris,1964-01-09,crystalarmstrong@example.org,001-798-591-1317x0364,475 Randall Springs,Victorland,NC,01965,VERIFIED,52.7,2025-04-14 06:53:03,2023-08-10 00:33:37
6733000704,Antonio,Calderon,1951-02-13,pgibson@example.net,+1-963-514-1704,06028 Griffin Mall,Stephanieport,PW,41214,PENDING,92.93,2021-02-25 19:21:35,2022-08-05 17:28:19
6599665936,Diane,Pena,1965-03-19,khood@example.net,523.870.9040x251,1249 Marie Center,Millerport,MD,55843,VERIFIED,83.29,2022-08-19 23:57:14,
2665708534,Michael,Smith,1984-05-10,seanduncan@example.com,+1-853-967-9852,664 Perez Skyway Apt. 341,East Briannahaven,CT,31907,REJECTED,70.59,2023-05-04 13:13:59,
9303112826,Lindsay,Johnson,2004-03-30,pfoster@example.org,906.763.5111x648,860 Davenport Parkways Apt. 467,North Yvonnefurt,CA,12538,VERIFIED,54.95,2024-05-29 12:19:41,2023-03-24 21:56:34
5836940416,Thomas,Castro,1976-12-24,toniallen@example.net,7705393750,3213 Ortiz Street,Brandonborough,NY,44985,VERIFIED,6.58,2025-03-20 09:02:32,2020-09-12 18:57:16
9670768220,Jeffrey,Clark,1994-05-29,michelle60@example.net,001-965-533-5730x3031,188 Stephen Pine,Marioborough,OK,84924,VERIFIED,53.08,2022-10-04 00:15:23,2024-02-07 09:30:59
2245245132,Travis,Nelson,1991-02-09,gregory82@example.net,511-419-3280x89651,89411 Yoder Lake Apt. 120,East Kelli,WI,37162,VERIFIED,83.42,2025-08-20 21:15:49,2024-03-15 03:28:21
3068882057,Anthony,Jones,1968-04-03,dennisskinner@example.org,864.833.5272x102,9879 Christopher Cove Suite 324,West Micheal,SC,27182,VERIFIED,21.44,2023-08-30 03:41:55,2025-11-29 11:25:18
6765797785,Courtney,Benson,1997-01-08,jason16@example.net,900.771.5181x20956,0579 Leonard Plaza Apt. 137,Christopherberg,MO,88661,VERIFIED,95.14,2024-05-11 19:11:30,2024-01-24 22:12:19
8473398015,Jared,Gonzalez,1939-04-03,ndunlap@example.net,(974)735-7650,373 Laura Village,North Brian,ND,79142,VERIFIED,94.7,2023-12-05 11:14:37,
1520324887,Richard,Hendricks,1939-02-27,annamoore@example.org,908-431-0842x4277,90069 Debbie Creek Apt. 079,Nealmouth,HI,02365,PENDING,71.33,2022-05-08 09:12:25,
1390663922,Jeremy,Clark,1946-07-14,edwinkaiser@example.org,001-995-655-9951x8991,780 Valdez Lodge Apt. 034,Hornestad,OK,09818,VERIFIED,30.56,2022-04-20 22:26:17,2021-03-30 10:07:30
7524484186,Julie,Alexander,1963-12-27,stephen65@example.org,(562)386-9397,71077 Erik Causeway Suite 485,Kevintown,WA,74372,VERIFIED,84.18,2022-02-09 17:44:46,
4868891975,Deborah,Mason,1995-10-15,ngibbs@example.com,+1-709-680-0807x1698,0491 Linda Divide,South Donna,OH,52592,VERIFIED,49.6,2021-02-07 04:55:55,
741410014,Erik,Murray,1992-03-26,angela67@example.com,+1-639-342-6697,3114 Tracey Throughway,South Kevin,NY,38266,VERIFIED,36.68,2021-06-29 11:01:35,
57438573,John,Vargas,1956-10-28,kurtsmith@example.org,925.795.8569,74936 Jennifer Throughway,Hurleyshire,TX,56813,VERIFIED,57.69,2024-08-18 01:06:57,
1642421128,Ann,Hamilton,1969-05-24,leeroberta@example.org,+1-551-672-2230,8663 Jacob Centers Apt. 888,West Patriciahaven,CO,12474,VERIFIED,78.13,2022-09-12 13:25:59,2020-01-24 19:38:08
7442042135,Linda,Patrick,1936-06-28,anthony90@example.net,+1-728-329-3024x873,753 Michael Locks Apt. 516,Michellemouth,PR,27917,VERIFIED,35.18,2025-11-08 16:45:06,2021-01-05 18:34:45
7213208201,Andrea,Johnson,1936-07-29,reeseashley@example.net,001-321-664-7743,369 Osborne Corner Suite 798,Rachelchester,KY,94011,VERIFIED,4.55,2022-12-19 07:19:39,2020-05-02 03:59:18
8154712794,Evelyn,Martin,1987-09-28,angela82@example.com,(467)363-4996,1290 Nichols Glens Suite 019,East Kristinstad,IL,45045,VERIFIED,9.63,2023-11-29 02:33:14,
3091889850,Ryan,Adams,1950-10-16,kevinbrown@example.net,+1-607-549-6713x40567,9912 Benjamin Estate,New Michael,MA,31845,VERIFIED,15.06,2024-04-13 19:30:03,2023-02-06 12:41:09
2157875944,Julia,Dominguez,1954-04-12,eroberts@example.com,976-309-9344x005,6638 Wong Knolls,Claudiaton,AK,20404,VERIFIED,56.4,2022-06-05 03:43:32,2025-04-01 09:28:28
5461541127,Robert,Frederick,1943-01-19,alexiswilson@example.com,776.696.6143x39337,8355 Smith Spring,Lake Ritaview,MN,79262,VERIFIED,59.54,2025-01-07 18:28:06,2023-08-15 09:59:14
8508500528,Michael,Chavez,1965-10-27,mistyfox@example.com,+1-589-470-8523,51412 Pierce Mountain,New Joshuaton,IA,04828,VERIFIED,33.03,2024-03-05 12:32:47,2021-06-17 15:55:37
9278105378,Devon,Perez,1940-10-20,wendymartinez@example.net,+1-605-799-5429,541 Patterson Crossing,Watsonstad,NM,87824,VERIFIED,9.33,2020-09-21 03:11:46,2023-03-10 12:25:57
7725998469,Justin,Scott,1958-09-28,angelaboyd@example.org,+1-402-476-5802x649,2077 Mcdaniel Well Suite 000,Port Linda,GA,56449,VERIFIED,16.2,2025-12-15 04:40:42,2022-04-26 21:05:18
7901901825,Jose,Morse,1991-08-02,bmckinney@example.com,462-911-6963,06345 Williams Roads,West Brookeberg,ID,05098,VERIFIED,13.1,2022-10-17 15:36:00,2024-07-10 08:25:03
4066806482,Carl,Ramirez,1988-02-11,kimberlyrivera@example.net,(415)457-3986,3153 Hernandez Squares,South Hannahview,MI,50542,REJECTED,45.77,2023-02-20 08:28:24,2020-07-17 14:24:30
1397127310,David,Peterson,1982-11-23,egarcia@example.org,(998)614-8438x5169,2350 Jose Place Suite 347,Lamton,CA,55375,REJECTED,98.96,2026-01-01 12:35:32,2021-08-19 11:00:11
6602175232,Samantha,Richards,1961-07-16,wsimpson@example.net,936-320-1662x41422,334 Rodriguez Forest Apt. 275,Brookeville,TX,97388,VERIFIED,86.21,2022-08-03 01:41:43,2024-04-08 08:41:20
3307419943,Sonia,Ward,1939-04-15,davidharrell@example.net,001-620-561-3505x3402,1598 Chad Freeway,West Jack,FM,58769,VERIFIED,57.03,2022-05-05 01:58:28,2020-01-26 05:58:18
1558325483,Patrick,Solis,1976-04-24,cheryl95@example.com,552.774.4732,731 Myers Plain,North Heather,RI,06312,VERIFIED,43.94,2023-04-05 20:27:02,2024-08-24 12:10:49
155915815,Hannah,Johnson,1996-06-06,sierra39@example.com,001-705-378-3569x8741,06127 Kathleen Knolls,Michelleview,WA,53838,VERIFIED,82.34,2022-06-14 22:09:17,
7009301856,Grant,Mason,1942-04-17,jennyedwards@example.com,464-826-3019,968 Martin Green Apt. 944,Jeffreyview,MO,67201,VERIFIED,73.66,2021-03-02 14:32:05,2020-03-08 23:25:16
3496352918,Haley,Kelley,1968-11-25,aaron51@example.net,543-841-6974x5263,561 Tammy Hollow,Garciaberg,MN,14507,VERIFIED,86.73,2024-01-21 17:24:47,2025-09-09 12:31:58
8107105027,Elizabeth,Townsend,2007-09-06,christina97@example.com,4736191418,5360 Hughes Manor,Duranmouth,WA,29099,PENDING,40.46,2024-01-16 07:07:46,2023-07-03 16:17:33
6155349301,Andrew,Moran,1944-12-11,mariahuynh@example.org,001-772-963-8495,54043 Brad Port,Wilsonfort,NY,87257,REJECTED,32.99,2021-09-20 20:30:39,2020-12-16 12:36:46
3603226582,Gail,Frazier,1989-03-08,bharris@example.org,001-971-952-7566x163,5184 Victoria Canyon Suite 733,North Kara,MD,60926,PENDING,21.08,2022-09-23 11:06:24,
7373052991,Sara,Clark,1986-08-20,kevinhuff@example.com,509-755-4334x95913,3441 Lee Way,Williamsside,OH,95518,VERIFIED,79.62,2024-06-20 11:46:40,2023-11-10 08:36:04
5190857080,Erin,Bryant,1978-06-20,fmartin@example.net,493-591-2001,815 Colton Terrace,Port Leslieside,RI,40517,VERIFIED,98.09,2024-03-01 07:57:51,2020-06-19 08:06:23
1216621950,Danielle,Johnson,1980-01-11,margaretfoley@example.net,(434)444-8881,119 Lisa Plaza Suite 579,New Blake,AS,28262,VERIFIED,15.49,2020-11-15 12:16:38,2026-02-04 20:58:08
836749753,Cody,Campbell,1975-05-12,davidwells@example.com,896.822.6450,0231 Carey Lakes Suite 765,Bakerfurt,SC,72077,VERIFIED,27.35,2025-08-19 00:13:21,2024-12-02 10:18:06
2752352201,Kristen,Brown,1989-07-25,jonathanwilliams@example.org,001-566-296-5485x0517,88550 Medina Junction,Lisaview,NE,86103,VERIFIED,50.71,2021-10-05 17:55:46,
4287822646,Justin,Hamilton,1979-11-24,dukeryan@example.net,+1-898-785-8529x823,74667 Goodman Shore,Watkinsview,MP,32759,VERIFIED,40.28,2021-08-01 00:22:34,2023-08-24 09:45:05
8637483590,Brittney,Anderson,1950-03-31,qgarcia@example.net,001-261-721-8602,87548 Melanie Lock,Franciscoshire,MH,21830,VERIFIED,69.97,2025-09-27 03:53:35,
2085512567,Thomas,Bell,1969-06-19,samuel97@example.net,(326)243-4526x8181,985 Hernandez Stream Suite 384,Lake Cynthiaton,WI,95542,VERIFIED,44.94,2022-03-19 19:36:48,
4356450599,Julie,Brown,1946-02-09,susan34@example.net,9689701106,26277 Smith Centers,Andrewberg,CT,25398,VERIFIED,36.5,2025-10-02 11:10:58,2020-10-24 15:03:40
1711078698,David,Barnett,1945-03-25,allendixon@example.net,(745)530-4471x12585,20127 Barnes Prairie Suite 627,Port David,IL,31123,VERIFIED,14.31,2023-09-15 12:58:46,
8511385037,Jordan,Watson,1939-03-21,ccox@example.com,+1-362-213-7173x56824,35320 Margaret Junctions,East Shannon,UT,65778,VERIFIED,32.6,2025-11-04 08:13:27,
9653350327,Danielle,Webb,1959-03-19,murraylisa@example.net,839-918-4708,040 Jeffrey Valleys,Chandlershire,NE,66385,VERIFIED,8.21,2025-01-09 20:34:42,2020-02-23 03:31:47
9130575876,Katherine,Brown,1943-11-17,joescott@example.com,+1-906-332-5658x446,4784 Rivera Cliffs,Sharonville,FM,81344,VERIFIED,37.89,2025-05-04 07:25:11,2021-09-16 11:43:25
4562971141,Edward,Hurst,1984-03-21,ryanlewis@example.com,+1-773-884-7514x19933,372 Crystal Camp Apt. 822,Cynthiaview,SD,92802,VERIFIED,95.41,2024-01-18 23:10:00,2023-11-12 17:56:59
970356112,Heather,White,1962-09-10,courtneymartinez@example.org,+1-268-870-4206x5256,62154 Brittany Ways Suite 132,New Jesuston,OK,18734,VERIFIED,11.89,2020-05-02 08:03:13,2022-12-30 13:51:44
76125197,Alejandro,Jenkins,1982-10-25,debrataylor@example.org,001-903-873-1218x87375,58827 Meyers Islands Apt. 288,East Wendy,PW,51546,VERIFIED,11.95,2024-03-19 10:47:27,2022-06-06 23:58:22
2205392647,Emily,Schultz,1960-04-22,melendezmatthew@example.com,267-623-8796,392 Joseph Isle,West Amanda,WI,41012,VERIFIED,86.13,2022-10-01 07:50:11,2021-05-25 16:26:38
8250886515,David,David,1984-01-23,ushields@example.com,297.732.6311,219 Williams Spur Apt. 533,Colonmouth,GA,66309,VERIFIED,1.74,2023-11-28 21:07:06,2020-03-21 15:01:08
41812564,Nathan,Pearson,1998-05-10,sjohnston@example.org,(574)641-1852,656 Ashley Road,Sandersland,VT,71681,VERIFIED,71.11,2022-10-29 15:33:33,
9548865969,Erin,Murray,1969-09-18,jstafford@example.com,283.763.0191x5678,96115 Bates Fields,Port Charlenebury,NM,84690,VERIFIED,47.48,2024-02-25 15:15:15,
2759455424,Kristen,Wright,1941-12-09,christina48@example.net,(466)794-6167x57556,9052 Tracy Trafficway Suite 963,South Candacemouth,MI,33523,VERIFIED,20.5,2025-05-14 22:52:59,2020-10-17 07:36:18
6067158910,Betty,Brooks,1993-10-01,omahoney@example.com,(318)601-8194,0666 Blake Way Apt. 967,Santosbury,FM,96831,VERIFIED,70.13,2022-02-19 15:52:41,2024-10-28 11:11:56
9423362707,Robert,Golden,1971-08-09,bharrison@example.org,975-288-4224,874 Lopez Hill Apt. 073,East Jamesmouth,CT,99840,PENDING,30.63,2024-08-30 08:30:18,2020-03-26 01:12:25
2665534032,Tara,Richmond,1994-03-28,braunjerome@example.com,570.201.8490x6526,182 Wells Spur Suite 464,Pennytown,SC,40954,VERIFIED,70.67,2026-02-11 14:41:22,2024-05-09 11:38:57
7125115863,Jeffery,Mcgee,1965-09-27,thale@example.com,+1-942-793-8365,26294 Richard Glen,Rodriguezbury,GA,27830,VERIFIED,23.09,2022-12-05 11:32:47,
1583192519,Julie,Jackson,1952-12-12,orobertson@example.org,(803)909-1453x04450,78044 Adams Causeway Apt. 487,Coxfort,WI,14979,VERIFIED,51.82,2025-05-18 09:58:33,
3846758647,Sheila,Wiley,1968-05-29,rodrigueztracy@example.org,(245)492-8025x2676,418 Schmidt Shores Apt. 038,Johnsontown,AR,10197,VERIFIED,84.92,2022-06-22 12:57:13,2024-01-06 02:32:22
8031088462,Zachary,Foster,1966-11-07,ariasjoann@example.org,784.266.4952,23779 Antonio Rapid Apt. 393,Port Johnhaven,VT,01256,VERIFIED,82.95,2022-02-19 05:23:27,2020-10-20 08:34:30
6637502301,Rebecca,York,1967-01-25,christycarr@example.org,+1-217-472-6620x596,69778 Mayer Loaf Suite 872,New Kimberly,ME,75620,VERIFIED,15.66,2023-10-26 10:07:59,2024-07-08 20:14:46
3969570060,Thomas,Adams,1983-03-09,robertsnathan@example.net,001-540-519-5728,28904 David Pass Apt. 232,New Melissahaven,WV,77329,VERIFIED,3.54,2021-03-24 19:42:32,
234776684,Megan,Scott,2000-03-27,nicole85@example.net,+1-728-470-4754x83553,5517 Gonzalez Walks,West Marissa,ID,25095,VERIFIED,40.31,2023-07-17 21:28:25,
5029692824,Lisa,Young,1989-01-22,allison77@example.org,001-720-584-5442x5460,3359 Buchanan Pass,Richardmouth,NM,29954,VERIFIED,40.51,2022-09-02 05:47:30,2020-10-06 04:27:05
9523213628,Tina,Harrell,1978-06-13,timothy14@example.net,(476)309-1087,77245 Jessica Causeway,Lindseytown,VI,91579,PENDING,66.46,2024-10-21 22:28:52,2020-12-03 02:27:51
5940071928,James,Beard,1957-07-20,jordansarah@example.org,997.618.4512x20280,2073 Weaver Island Suite 567,New Michelle,WV,35227,VERIFIED,5.54,2022-02-27 20:55:46,
7232864241,Rebecca,Miller,1965-07-03,dmacias@example.com,(905)629-9375x94325,3494 Brian Estate Suite 235,Jamestown,PA,31598,VERIFIED,74.42,2023-12-28 06:28:59,2022-11-08 10:40:31
9709803902,James,Douglas,1963-06-20,eric39@example.com,9184244950,431 Gibson Throughway Apt. 503,Port Meredith,NC,44399,VERIFIED,1.03,2024-03-17 18:31:00,
881747333,Shannon,Stanton,1991-06-07,michaelramirez@example.com,(876)994-0633,32698 Amanda Streets Apt. 112,Huynhburgh,WI,45950,VERIFIED,84.61,2024-03-18 16:26:11,2025-09-18 04:11:45
6456727898,Michael,Hoffman,1952-10-27,joneswanda@example.net,+1-786-342-1758,3098 Danielle Fork,Bergland,DE,37811,VERIFIED,86.01,2021-04-27 12:49:54,
3660809674,Judy,Cochran,1988-09-21,walkernathaniel@example.org,(746)997-5575x93376,19318 Ballard Vista Suite 290,North Lindamouth,PW,95817,REJECTED,19.9,2020-09-01 03:52:49,2022-03-11 04:51:08
3656156878,Andrew,Pittman,2002-03-09,christine93@example.com,498-988-5506x39318,219 Tina Inlet Suite 953,Port Robert,UT,88349,VERIFIED,83.89,2025-07-27 21:16:39,2023-02-13 00:25:39
7800149241,Carlos,Carlson,1959-08-24,nicole31@example.org,+1-562-844-9906x8634,56735 Ashley Course,Lake Thomasberg,WA,04715,VERIFIED,99.06,2023-10-23 02:11:32,
8783242305,Michael,Harmon,2004-02-15,kathleen39@example.net,001-820-529-4768,042 Young Island Suite 515,Harrisonborough,PA,89113,VERIFIED,25.0,2024-11-22 08:01:22,
2251840357,Angela,Smith,1954-12-06,corygibbs@example.com,3207541645,64592 Gilmore Meadows Apt. 848,Antonioborough,MA,54253,PENDING,44.9,2025-04-28 05:08:45,
1135822080,Shane,Velasquez,1962-08-03,millerrodney@example.com,001-315-639-8357x61739,611 Weiss Valleys Apt. 824,Leeville,IN,41895,VERIFIED,75.2,2021-11-20 05:58:10,
540683131,Shawn,Campbell,1997-10-06,pmccall@example.com,001-842-579-8272x39431,046 Cobb Walks Suite 886,Rogersmouth,IA,27070,VERIFIED,48.9,2021-12-20 22:32:33,
8657542041,Rachel,Elliott,1942-09-03,valenzuelamichelle@example.com,(374)777-4168x9014,770 Hamilton Meadows,West Alexanderview,SD,45304,VERIFIED,57.71,2025-12-19 00:59:23,
8102716391,Bradley,Humphrey,2007-10-03,thomasmiles@example.net,752-865-8905,63320 Walker Lights,South Tanyaberg,WI,88926,VERIFIED,39.21,2022-12-27 22:24:54,
1480862303,Julian,Compton,2004-02-03,priscilla80@example.net,917.687.4214x4420,808 Scott Islands,Nathanielshire,VI,98903,VERIFIED,94.78,2020-09-14 11:22:19,2024-11-01 09:06:20
8485185791,Christian,Reed,1959-07-25,jared93@example.net,737-895-7282x260,723 Katherine Ford,Hernandezshire,NJ,82990,VERIFIED,19.95,2023-03-27 16:49:48,2021-03-29 05:12:25
8986974232,Cole,Mcguire,1944-11-17,gregoryjordan@example.org,(571)282-4996x068,81252 Brenda Burgs,East Brian,CT,17737,PENDING,36.44,2024-05-24 13:30:25,2022-10-25 04:55:24
4952753182,Laura,Chapman,1954-10-20,denise92@example.com,581-256-6457x9975,921 Rebecca Place,West Veronicaview,CO,34418,VERIFIED,81.16,2025-07-22 00:19:16,2021-06-27 23:26:02
7049028416,Susan,Ellis,1960-12-26,acostakaren@example.com,440.772.3758x215,04161 Elizabeth Crest Apt. 952,Crystalborough,IN,03427,VERIFIED,1.39,2023-09-06 22:43:04,2023-01-27 01:17:02
8130522931,Erika,Smith,1978-08-03,joseph35@example.net,346.889.0852x29315,53306 Morales Crest Suite 341,Grimesberg,SD,12265,VERIFIED,91.62,2026-03-10 20:38:41,2024-05-05 06:47:58
536320481,David,Long,1948-02-11,kmoore@example.net,970-915-0741,7023 Kenneth Brook Apt. 379,North Luis,TN,31392,VERIFIED,59.81,2024-06-17 23:30:07,2022-04-02 09:54:39
8033899347,Angelica,Kramer,1964-02-01,maria70@example.org,(338)767-1999x122,42303 James Port Suite 221,Martinezland,WY,72087,VERIFIED,73.48,2023-11-22 22:25:25,
868163144,Nicholas,Ramirez,1976-07-31,jasmine87@example.org,+1-254-479-1397x91049,343 Walker Creek Suite 821,Stephenhaven,CO,39481,VERIFIED,13.78,2024-09-10 22:43:48,2022-05-25 00:21:14
7687024079,Cathy,Hernandez,2000-04-11,joshuaflores@example.net,(425)571-6500x74343,720 Willis Harbors Apt. 795,Martinezfurt,FM,86119,VERIFIED,48.84,2023-11-12 18:19:36,2025-09-20 12:56:54
3134100060,Robin,Reid,1970-03-19,ehendrix@example.com,001-728-618-8540x72102,1297 Fisher Mountains,Williamsmouth,DE,45531,VERIFIED,75.54,2022-07-16 12:59:10,
3403120544,Adam,Palmer,1999-06-14,tdrake@example.net,+1-745-692-5624x44023,9411 Gutierrez Cove Suite 078,Emilyshire,MS,60420,VERIFIED,2.0,2023-06-29 13:04:22,2021-11-02 04:57:54
2813089930,James,Sanchez,1980-08-16,robertharris@example.com,(214)416-9574x92373,16951 Steven Throughway Suite 606,Michelleborough,CO,57390,VERIFIED,54.58,2024-08-16 13:44:29,2023-05-31 15:14:48
2947481780,Susan,Garcia,2000-11-11,harrisonpaige@example.org,+1-353-697-5463x446,12232 Walker Hollow,Bryanthaven,HI,07789,VERIFIED,50.81,2022-08-29 02:11:14,
1743897629,Antonio,Chambers,1979-07-15,mahoneybrenda@example.com,001-772-440-0596x8580,81211 Schneider Common Apt. 225,North David,HI,19669,PENDING,86.02,2021-01-27 23:30:41,
6227774843,Nicole,Estrada,1966-01-13,stanleytammy@example.org,(722)988-0657x280,61217 Zachary Expressway Suite 445,Derrickville,AS,74793,VERIFIED,47.15,2025-07-03 16:10:01,2024-02-28 03:52:41
9220961717,Yolanda,Miller,1964-09-16,flemingdaniel@example.net,+1-862-959-0664x55986,5139 Hill Path,Frenchmouth,VT,38066,VERIFIED,84.23,2020-12-22 06:53:16,
5064191776,Shannon,Fernandez,1961-10-05,halejacob@example.com,(532)834-2479x7441,79846 Monica Islands,Timothymouth,ME,25966,VERIFIED,11.79,2021-04-03 07:00:46,
9124595588,Deanna,Rose,1940-04-23,tracy22@example.org,+1-847-750-0472x06010,530 Hill Loop,Hinesview,CO,87607,VERIFIED,67.93,2022-10-23 01:30:46,
2421390568,Leroy,Campbell,1975-07-04,millerjeanne@example.net,+1-848-801-6652x754,5671 Cassandra Mission Apt. 533,Lake William,WV,82119,VERIFIED,80.4,2023-05-31 01:34:55,2024-05-25 05:53:12
1552788381,Stephanie,Hernandez,1969-06-15,charlotteanderson@example.net,303.464.1986x9154,52636 Howard Haven Apt. 116,Danielleville,WY,48237,VERIFIED,71.87,2023-06-27 01:20:31,
7780751363,Jessica,Norris,1953-10-09,rrogers@example.com,(895)447-2764,136 Gomez Mills Suite 141,Denisestad,NY,31026,REJECTED,19.6,2024-10-24 09:40:27,
7133842968,Rebecca,Patterson,1983-12-08,billyvillanueva@example.org,001-391-580-3318x438,7766 Snyder Fork Apt. 666,Micheleport,MD,08839,VERIFIED,1.24,2024-11-20 14:48:04,
9257130952,Amanda,Young,1980-06-16,john72@example.org,259-487-4495x6736,059 Cummings Glen Apt. 152,Saraview,VT,63954,VERIFIED,81.48,2024-06-20 06:47:47,2023-07-20 13:13:07
7262459037,Eric,Berry,1963-04-17,marcohartman@example.net,+1-353-911-3924x5125,2721 Mitchell Rapid,Port Kim,GA,68290,PENDING,37.82,2020-08-25 00:44:58,2025-11-06 04:26:17
2757556175,Vanessa,Lopez,2004-09-05,udavis@example.org,+1-510-421-7585x71157,3049 Garrison Lodge,Lake Heatherburgh,LA,82497,REJECTED,50.94,2024-06-25 07:14:32,
9192826059,Margaret,Jackson,1992-07-30,teresa78@example.net,7767295060,35910 Dustin Lake Apt. 951,Raystad,OK,52857,VERIFIED,16.7,2022-01-25 20:52:51,2020-09-20 04:39:49
5747762285,Susan,Mitchell,1955-11-03,mhaley@example.com,001-792-247-3476x23873,10342 Ebony Port,South Wyattbury,AZ,91889,PENDING,15.57,2023-04-10 08:27:53,
2048649605,Olivia,Hernandez,1988-08-13,maria06@example.net,+1-390-257-0254x96455,2914 Gibson Trace,Frankbury,KY,62954,PENDING,10.88,2024-03-09 19:18:54,
4947379300,Tracy,Clark,1947-08-14,gcrane@example.com,001-863-586-9541,349 Marsh Bypass,East Gregoryville,NC,82151,VERIFIED,93.85,2024-06-15 12:07:35,2020-08-21 06:40:38
