TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TS,VALUE_DATE,TRANSACTION_TYPE,CHANNEL,AMOUNT,CURRENCY_CODE,DESCRIPTION,MERCHANT_NAME,MERCHANT_CATEGORY,COUNTERPARTY_ACCOUNT,STATUS,IS_SUSPICIOUS,REFERENCE_CODE
3422911584,5704160032,2020-05-31 19:40:48,2020-06-01 19:40:48,TRANSFER,ATM,5.44,USD,Past police prove exist.,Burke-Lewis,agreement,IJJR01470729987478,FAILED,False,384c468d-f1fb-4952-b87f-206810728f44
5623318866,9721302895,2024-03-04 07:26:05,2024-03-05 07:26:05,TRANSFER,ATM,36.81,USD,Quickly arm audience song control against now find.,Jackson Inc,add,TNIT43161387076308,PENDING,False,8a348c1c-b3fa-4824-8f14-ba6a939e7539
7528552880,9194500490,2022-05-16 06:43:18,2022-05-18 06:43:18,CREDIT,ONLINE,127.25,USD,Travel note already beyond statement.,Flowers-Wu,rate,XDAN71548021648484,FAILED,False,65b66f56-02cf-41bc-aa57-2ad694df47e7
2558645320,8341551090,2022-01-22 12:35:45,2022-01-23 12:35:45,DEBIT,BRANCH,15.09,USD,Responsibility agency gun must.,"Bishop, Davis and Pena",reality,IXFR53735482073795,FAILED,False,917b1baa-c0ce-42df-b3e9-cdbc62164773
880176556,3992249073,2024-03-27 09:13:45,2024-03-28 09:13:45,FEE,BRANCH,19.12,USD,Own center it really owner people economy factor.,Hurley PLC,do,MFAV84118290511990,PENDING,False,43c21412-c225-484a-ad9f-e3a7cd7e1358
2780954398,7553159630,2020-01-06 01:39:03,2020-01-08 01:39:03,TRANSFER,ATM,207.53,USD,Never attorney attack meet case.,"Johnson, Ashley and Smith",less,KOCL25840121420191,FAILED,False,12b10eca-0c71-4b01-b44d-ece489d207b6
634660430,4736139038,2026-01-09 22:41:39,2026-01-10 22:41:39,TRANSFER,BRANCH,105.92,USD,Data those two opportunity floor morning building.,"Taylor, Velazquez and Bailey",floor,IKSH55530978838987,COMPLETED,False,15414974-69c1-4753-a58f-baf91d357e96
7211977207,7877626625,2023-04-24 13:04:13,2023-04-25 13:04:13,TRANSFER,ONLINE,62.2,USD,What become cultural foot situation.,"Carter, Stewart and Lawson",follow,MPIH80631570559285,FAILED,False,9a2117c4-bc0e-487d-b897-331800bb251d
7989980112,9229856800,2025-08-10 23:41:50,2025-08-12 23:41:50,INTEREST,MOBILE,93.39,USD,Foot our beyond chair wish sort federal.,Sloan PLC,along,DXWU70471817650534,COMPLETED,False,22af1960-07da-4fbe-8b9e-a0fdf969c8ae
6973940548,3231291663,2021-01-25 06:13:10,2021-01-26 06:13:10,TRANSFER,MOBILE,148.47,USD,Trip think beyond under wall.,"Miller, Patel and Davis",detail,REDZ53421777564832,COMPLETED,False,30137c69-8a11-4514-9a13-8f45f574eb30
9672134145,6945099404,2024-10-11 01:23:03,2024-10-11 01:23:03,CREDIT,MOBILE,104.2,USD,Whom sport suggest history significant month.,"Salazar, Lowe and Guerrero",box,RFFQ94160009078579,COMPLETED,False,8a0ac679-8303-48c8-a159-d09a32c1b7c5
3475889116,3056768072,2020-02-02 17:14:39,2020-02-04 17:14:39,FEE,BRANCH,62.24,USD,Avoid visit relate wide talk war guy interest.,Martinez and Sons,catch,AYJF43323079422971,FAILED,False,e6dc53c8-1406-497f-b5c0-1367e1902e8c
1888917268,7560651772,2023-07-22 12:55:57,2023-07-24 12:55:57,FEE,BRANCH,31.88,USD,Style statement wide week maybe finally special.,"Crawford, Brown and Williams",experience,OREW73849915648279,PENDING,False,86be7367-f387-40c1-b170-8410be76bf96
9821756421,5790813472,2023-02-04 21:39:54,2023-02-06 21:39:54,DEBIT,ATM,23.77,USD,Ten truth line bed author.,Wood-Hanson,its,HFWF17630119209610,COMPLETED,False,e3d26a5d-062b-4a5e-ade8-110044d6f277
4918840175,231836332,2024-09-08 02:26:58,2024-09-09 02:26:58,TRANSFER,ATM,19.2,USD,Maybe difficult at ok expert movie quality.,Mccarty Inc,candidate,CFJY61694352398771,COMPLETED,False,3e746494-2142-4aba-b4ce-0ba9c66b0a93
2269053265,1216902252,2024-01-08 05:13:50,2024-01-09 05:13:50,INTEREST,BRANCH,51.82,USD,Continue garden myself however whose this.,"Campbell, Smith and Allen",education,MOYG50889804475423,COMPLETED,False,33c38061-f9c4-4428-b005-7709070fe1ab
2638834810,4390721058,2024-04-01 06:27:19,2024-04-03 06:27:19,DEBIT,ONLINE,23.63,USD,Serve many theory at benefit.,Freeman-Evans,capital,LCWF27677866078868,PENDING,False,93279a85-7451-4f0d-8ae6-07bfdc39b723
5842787570,378234272,2025-08-17 01:52:40,2025-08-17 01:52:40,DEBIT,ONLINE,59.06,USD,Action stay remain imagine beyond.,Warren-Obrien,enjoy,CGVV75208872019687,FAILED,False,ad5a437f-de58-4de9-85eb-2937a4dc4061
1036164318,7827526674,2023-07-03 07:28:13,2023-07-05 07:28:13,TRANSFER,MOBILE,5.76,USD,International stand carry another enter stop.,"Lewis, Richards and Munoz",instead,AEDJ24376415734045,PENDING,False,0190cdc4-dbd4-4089-8d82-6d69a53030fe
3806826287,1873358568,2021-02-20 02:46:28,2021-02-22 02:46:28,DEBIT,MOBILE,21.35,USD,Cold break far nature project.,"Bryant, Holmes and Peck",able,JTOA92373203104799,PENDING,False,14082d90-9a79-4d0b-86d4-e0a32708fad3
1514286309,8288162511,2023-03-19 11:14:49,2023-03-19 11:14:49,INTEREST,BRANCH,93.49,USD,Deal agree nature by successful within.,"Murray, Baker and Lopez",away,UJNF10849260412898,PENDING,False,c14eb25f-e913-4a1d-ab55-e617cec936f5
3025159754,7195682180,2025-02-14 08:28:49,2025-02-14 08:28:49,CREDIT,BRANCH,156.73,USD,You many lose dog style.,Mccormick Ltd,able,FTDP41628253038035,PENDING,False,a7144715-ae8e-452b-8bb2-2899eadc2d27
4813408658,4952404855,2025-01-31 00:06:10,2025-02-01 00:06:10,DEBIT,BRANCH,8.61,USD,Police modern hand child finish eat care.,Blair-Smith,deal,YGPR78618301145902,FAILED,False,763b8b6a-c71b-4721-acd6-04d7e7a3291a
116151715,246454361,2020-12-29 23:17:17,2020-12-31 23:17:17,DEBIT,BRANCH,51.51,USD,Relate listen administration Republican small information.,Blanchard PLC,either,UYJA21748512733414,COMPLETED,False,eac8cf0a-0b54-4aa6-95de-76bc38e2a88b
6523042437,6360155124,2021-02-06 11:27:29,2021-02-08 11:27:29,DEBIT,ATM,63.84,USD,Choice little growth southern management challenge for huge.,Perez Inc,deep,WELG57022965505381,PENDING,False,46f74bbf-3189-4638-b476-3d3b47b20ee6
1139318282,8093367055,2020-05-11 03:38:50,2020-05-11 03:38:50,FEE,ATM,101.23,USD,Catch nearly sometimes.,"Moss, Cruz and Wallace",American,HPIZ12995324760935,PENDING,False,ff66a5bb-c533-4c5e-a082-0663cad05aa2
3321782923,434796779,2020-07-19 10:42:49,2020-07-21 10:42:49,INTEREST,ONLINE,7.61,USD,Pressure knowledge in door ask man.,Ward-Martinez,kid,ANCJ43012704461695,COMPLETED,False,42c7b051-5574-4a04-baaa-48280b5ea4f6
1505367788,7336577235,2023-07-04 09:43:15,2023-07-05 09:43:15,DEBIT,MOBILE,119.61,USD,Tax vote serious summer street space.,Mcintosh LLC,base,XGDK72607579406201,PENDING,False,40647991-174c-45be-88fb-a11bae8b5b23
7553897640,732255647,2023-03-28 10:48:30,2023-03-30 10:48:30,TRANSFER,ONLINE,30.59,USD,Build cover the water whether generation pick.,"Griffin, Smith and Hoffman",night,DNCS68924861304787,FAILED,False,856dbf8c-83d3-4bcf-b78a-c8ce01d49f1e
1873368122,1629546504,2020-02-27 18:40:14,2020-02-27 18:40:14,TRANSFER,BRANCH,15.53,USD,Large play stop less cut defense.,Kim-Jennings,wife,LEOG05902291769742,COMPLETED,False,5224824f-14e4-45b3-9ce6-699e28e3df73
8054214605,7276678052,2021-08-08 12:01:21,2021-08-08 12:01:21,TRANSFER,ATM,104.29,USD,Evening social peace improve wear person.,Johnson-Robinson,weight,QFDK65491334620154,PENDING,False,71ba5503-d517-4a00-8412-c4c433becaee
2599979482,5231939549,2025-12-02 10:32:46,2025-12-04 10:32:46,DEBIT,MOBILE,24.59,USD,Six generation religious Mr contain common.,Blair and Sons,firm,AURN83609476962215,FAILED,False,b669d37e-2260-4772-aea7-afb54bab32ba
6022748526,1955335516,2020-10-12 20:20:22,2020-10-12 20:20:22,TRANSFER,MOBILE,51.34,USD,Between leave amount by.,Skinner LLC,let,BLJY13875835741726,FAILED,False,b1fd3842-8edc-479c-9213-b292877ab940
9177651032,5960566259,2021-06-16 13:47:16,2021-06-18 13:47:16,FEE,MOBILE,46.48,USD,Friend bring drop discover old job.,"Hamilton, Vargas and Cook",situation,GIKX14246990776259,PENDING,False,16d0a77f-8493-4c5b-add9-4b97b423d95d
1763328717,495802799,2024-12-31 00:25:32,2025-01-01 00:25:32,CREDIT,BRANCH,60.44,USD,Reveal bad history we.,Walker-Gonzalez,build,SUFI28313216468693,COMPLETED,False,01186bef-5385-4af3-a571-80c6c8d75a41
8169181935,1859138418,2022-04-08 02:48:36,2022-04-10 02:48:36,TRANSFER,BRANCH,292.52,USD,Start official increase able.,"Lindsey, Rosario and Morris",several,YTRE86563815650637,FAILED,False,c64650bf-2504-4ade-9f15-f57214c5f076
1276967048,6941736463,2021-09-20 08:11:39,2021-09-21 08:11:39,DEBIT,ONLINE,9.64,USD,Issue detail good want.,"Gibbs, Lee and Jensen",try,ZLZR11184271810086,PENDING,False,52c1e348-170d-4d26-a20c-8cf356c131e9
1769431785,9228720977,2021-06-06 12:19:48,2021-06-07 12:19:48,DEBIT,ATM,263.4,USD,Reach back task again.,"Cox, Hayes and Nguyen",section,NNGC90027306199438,FAILED,False,2c16f26c-d45e-431f-a8d5-f384abdb03de
5220822385,195253862,2021-11-15 23:32:58,2021-11-16 23:32:58,FEE,ATM,135.24,USD,Collection fish top he development.,"Anderson, Rodriguez and Robbins",person,BBSY49418924255525,FAILED,False,34fb61a1-d755-42c6-9bc2-0b6014a0706e
3853256025,8381859080,2023-04-03 06:17:16,2023-04-03 06:17:16,CREDIT,MOBILE,56.93,USD,Produce blood firm decide admit assume.,Owens-Perez,occur,FULO38152072349519,FAILED,False,64e74aac-02f2-499f-8fa1-8a3d76f39600
3406022253,435580835,2025-05-24 06:35:54,2025-05-24 06:35:54,INTEREST,MOBILE,0.21,USD,Tough general all someone theory successful something.,Allen-Coleman,impact,ZNGM74663173547689,FAILED,False,3dadc741-6294-4d9b-afa5-14e5c40acbcd
6035905564,3810900410,2023-12-30 11:54:22,2023-12-31 11:54:22,INTEREST,MOBILE,11.1,USD,Popular decide serious development water miss.,Davis Group,society,DCHB98054532591774,PENDING,False,d897f63d-6aac-4e88-a3b3-fe2ab84c0895
7094035689,9175659370,2025-12-21 06:29:48,2025-12-23 06:29:48,CREDIT,MOBILE,251.2,USD,Treat difference remain whole question lose.,Harvey-King,well,RIHY65355926037153,FAILED,False,0d17edc3-c30f-45f8-86e8-bde07a6e9935
1543390024,554806074,2022-08-19 06:41:55,2022-08-20 06:41:55,INTEREST,BRANCH,68.88,USD,Kind ball report once.,Hanna LLC,amount,IGAW52709707533988,FAILED,False,a391ada7-5de6-41fb-ba3b-c608b7a85ef8
6161787760,5682096013,2021-11-28 18:25:06,2021-11-30 18:25:06,FEE,BRANCH,424.82,USD,Itself course everything total camera system law.,"Taylor, Myers and King",answer,ROCF66550657806874,PENDING,False,b1993d6a-600a-44d3-9b77-e0125ce4dca0
8642717371,7278119047,2023-08-25 16:18:10,2023-08-26 16:18:10,DEBIT,ONLINE,39.03,USD,Drug reach national.,"Hall, Miller and Rios",culture,LGFS31109588786533,FAILED,False,1672a757-ddc5-415a-8e55-632763e048be
3002489325,4906783020,2023-08-03 04:27:01,2023-08-05 04:27:01,TRANSFER,ONLINE,137.07,USD,Nor analysis structure concern close.,"Alexander, Vega and Morris",upon,JOPJ80388288874832,FAILED,False,deda7c21-1628-461f-b7d6-4b2a734f9bdb
7552134764,3760544855,2025-02-14 20:09:06,2025-02-16 20:09:06,CREDIT,MOBILE,101.39,USD,Down floor successful each understand.,Johnson and Sons,radio,XITG29940670143567,FAILED,False,42476e7b-8fa0-4923-b1d3-65feed5bb21c
380893333,2842061396,2020-04-04 15:58:12,2020-04-06 15:58:12,FEE,MOBILE,172.04,USD,Phone provide at them authority pick environment land.,Williams Ltd,threat,GUTS04592030332654,COMPLETED,False,d140a7f1-c630-41ae-b43c-dd80fc0f9f65
1664202133,5099685616,2026-03-31 07:37:14,2026-04-02 07:37:14,INTEREST,ATM,112.93,USD,Time item case foreign actually score bar develop.,Hess-Hart,ball,PGZR35464901656417,FAILED,False,e52b7b25-5764-4469-a5f2-b0b0a212b420
2007148502,5017921625,2022-01-23 20:28:21,2022-01-24 20:28:21,FEE,ONLINE,53.18,USD,Walk care if here fact.,Dawson LLC,direction,KWNQ14106464403680,COMPLETED,False,adf3b965-e4c4-4097-9aa6-fc58c190f2d2
9504931879,7883441300,2024-05-28 14:13:32,2024-05-28 14:13:32,FEE,ATM,196.26,USD,Ever heart authority several brother.,"Kirby, Arias and Moss",seek,QQTH93736951745089,FAILED,False,6687aa8d-06f9-447b-b6d2-37e6bdd86773
2221382162,9889033146,2023-06-02 17:41:22,2023-06-02 17:41:22,TRANSFER,ONLINE,77.23,USD,Kitchen area sea idea.,Alexander Ltd,fine,YCLE21388604107271,FAILED,False,96464621-f1af-47d6-950e-e298619df4b5
5885686399,2436044555,2021-08-09 05:16:43,2021-08-10 05:16:43,FEE,MOBILE,3.06,USD,Alone admit inside.,Morales-Hines,argue,DKHO81035572575819,PENDING,False,ee441866-2a3a-4ce6-954e-61855c6933f0
5659628644,9547903841,2021-09-06 17:33:24,2021-09-08 17:33:24,CREDIT,ATM,25.34,USD,Manage discussion pressure early indicate.,"Crawford, Brown and Daniels",trip,JNZF56257814760325,FAILED,False,d1a452fb-80b1-498a-bc3b-9c3fce5975d9
7821071171,8667585657,2025-12-10 18:08:28,2025-12-12 18:08:28,DEBIT,ATM,12.71,USD,Seven call country art.,"Pollard, Nunez and Richards",gun,UJUL55175659275208,PENDING,False,ae1ce6d9-a703-469b-8e18-d4ebbca01278
6298093180,9711246795,2023-04-13 05:31:56,2023-04-15 05:31:56,INTEREST,ATM,47.34,USD,Manager feel store.,Hoffman and Sons,positive,DPUX05792473333068,COMPLETED,False,a45cbdd1-5f67-41fd-ace4-6716475649fa
2093956722,4956327986,2024-07-04 13:18:03,2024-07-04 13:18:03,DEBIT,BRANCH,81.06,USD,Evening law sign nearly age effort really.,Collins-Rodriguez,picture,MRPI94357075734185,COMPLETED,False,e98261ae-5f79-44d7-aa34-c3315e370437
2436293344,9759634730,2020-03-10 04:57:29,2020-03-11 04:57:29,INTEREST,BRANCH,287.04,USD,Three ok help story pull.,Perez-Peterson,sound,WKET99618483580840,FAILED,False,07c23ea3-6c9a-4d79-8ab3-74ea70f73cd3
2024292444,9920102508,2023-03-23 02:44:12,2023-03-25 02:44:12,DEBIT,MOBILE,118.55,USD,Score very personal behind majority bed soon quite.,Shepherd Ltd,age,PLTI64720262505030,COMPLETED,False,efa14247-8afd-4bd7-9678-bc454ca08ce8
6288652803,3802387558,2023-10-08 05:04:17,2023-10-10 05:04:17,CREDIT,ATM,97.51,USD,Weight former tonight let soon act because true.,Carter Group,cultural,CTNR91327302450187,FAILED,False,c3828ba8-bc40-487a-b1a0-6ba165978b17
4367712569,6446676666,2023-07-18 00:36:23,2023-07-19 00:36:23,DEBIT,ONLINE,120.94,USD,Face experience official campaign hit.,Beck PLC,send,YOGH19489385090215,COMPLETED,False,87d0f6d3-519c-4cc2-afc1-365fcff3795d
4137804947,2844060014,2023-06-16 17:28:44,2023-06-16 17:28:44,DEBIT,ONLINE,134.57,USD,Situation health again difficult almost can.,Carter-Hudson,ground,HZIT52059299556124,PENDING,False,6f481a27-5705-4487-ac68-8b1dd56e5eb6
873769014,7904047252,2020-02-24 21:25:56,2020-02-25 21:25:56,CREDIT,BRANCH,31.35,USD,Doctor ground economic section share land central.,Kent PLC,quickly,UTHP64234497417386,FAILED,False,cc466e3d-558f-4659-8654-5a30ca9ab10b
2789281702,1010466904,2025-11-24 11:48:33,2025-11-24 11:48:33,DEBIT,MOBILE,58.47,USD,Half scene second write save.,Turner-Morris,your,JUZA71582298567131,FAILED,False,fa3d2936-d9d4-4b8a-8d32-da351679cb98
7341809383,527786474,2024-10-14 18:11:16,2024-10-15 18:11:16,DEBIT,ONLINE,262.13,USD,Seven break quickly practice follow.,Patrick-Ramirez,eye,RMOG73472403850415,FAILED,False,7dbeb94d-6180-4990-b252-fef4a063faf1
1117230845,6170342544,2022-06-12 11:05:03,2022-06-12 11:05:03,FEE,ATM,32.29,USD,Face investment consumer day.,"Singh, Jones and Oneal",memory,JWFE17192538531006,FAILED,False,99bce9b9-52cb-4e48-aa14-f07800a1855f
3515845244,5165509043,2026-02-10 12:54:37,2026-02-11 12:54:37,INTEREST,MOBILE,37.13,USD,Just few institution such son set few.,Kirk Group,start,HUDY51942575137289,FAILED,False,8e14f586-3940-4642-bdf0-752bae94737a
374589396,149518171,2023-06-08 15:37:27,2023-06-08 15:37:27,INTEREST,MOBILE,73.47,USD,Image call investment community recently machine.,Hampton-Ellis,ask,XTFU82260729851934,FAILED,True,4f48b502-9149-4ebd-bb77-1b706622c38b
9313100576,4225078807,2022-10-22 13:01:09,2022-10-22 13:01:09,FEE,MOBILE,312.42,USD,Project another everything pull theory.,Williams and Sons,he,NMLV36054111021482,FAILED,False,058a7377-1522-4da8-917b-9aec7e485bb0
7370364535,3245430430,2023-10-23 10:06:04,2023-10-23 10:06:04,DEBIT,ATM,29.21,USD,Well under through any specific politics.,"Turner, Atkins and Greene",drug,UZUT75967672275001,COMPLETED,False,4f4b1ce3-c0dd-487d-a2fe-f63975454051
826608171,6665304585,2025-11-02 11:49:33,2025-11-03 11:49:33,CREDIT,MOBILE,16.68,USD,War administration later together with service himself.,Vazquez-Cisneros,more,KLVV48009834478750,COMPLETED,False,46bfca9d-9673-4cec-a203-e0247a964686
8709762430,9273075129,2025-10-10 00:24:26,2025-10-10 00:24:26,DEBIT,ATM,104.21,USD,Leave against production we product center involve.,"Harrell, Washington and Byrd",here,VNIK42898258042367,FAILED,False,ad49c3be-e539-4183-9580-83450424f54f
7766297365,2586380445,2024-09-26 05:15:27,2024-09-28 05:15:27,DEBIT,BRANCH,56.69,USD,Near my light stage along bank.,"Johnson, Anderson and Moreno",memory,ETXE14200801253653,COMPLETED,False,840161f5-8e43-4ccc-904a-2e7d81d7cff2
6149554223,6218466661,2025-03-22 04:42:26,2025-03-24 04:42:26,CREDIT,BRANCH,51.66,USD,Half dream sense.,Garcia-Walker,store,JIXB34909394803002,FAILED,False,ef829972-9dcb-4aa1-91b4-ee577b689a6a
8129170710,3000667789,2022-06-23 08:46:10,2022-06-23 08:46:10,INTEREST,MOBILE,29.26,USD,Recent husband outside account people.,Michael-Hanson,into,WRHK85525742444305,PENDING,False,5b5cfa2a-1d97-487d-8dc7-60eca534d9bb
583690761,9552456673,2021-11-12 10:25:35,2021-11-14 10:25:35,TRANSFER,ATM,52.26,USD,Rate make Mr final great.,"Lopez, Wagner and Reed",beautiful,KDIF69213272405367,FAILED,False,2a818d13-e66c-4615-af99-2805664908ac
6695334710,8840548565,2026-04-01 22:26:27,2026-04-03 22:26:27,CREDIT,MOBILE,319.64,USD,Former leave head ok.,"Hale, Morrison and Frost",page,AYKH40259783362189,PENDING,False,fb4214c1-3f77-4447-9981-708387535476
6429421133,2844811756,2020-10-07 13:38:31,2020-10-07 13:38:31,TRANSFER,ONLINE,133.1,USD,Former tell former dog yourself.,Brooks LLC,mother,BVGY63585438527051,FAILED,False,18235e52-bc70-46a8-817c-937810616551
6955992314,6837127858,2024-10-19 00:26:24,2024-10-21 00:26:24,TRANSFER,ONLINE,15.99,USD,Others whole week remember every instead manage agreement.,Williams-Thomas,not,UILV25789346811243,COMPLETED,False,c87bd23e-aea5-4ca1-8758-3b20f5063146
6644879411,5990285493,2024-11-17 23:22:11,2024-11-18 23:22:11,TRANSFER,MOBILE,139.21,USD,Social do four laugh project need talk.,"Butler, Smith and Gutierrez",man,LRTV20416285466447,COMPLETED,False,7696eb7b-12cd-410f-ade1-77b7240b47d3
5804592174,758896808,2022-04-23 21:40:46,2022-04-24 21:40:46,DEBIT,MOBILE,200.05,USD,Shoulder nice gas police.,Tran LLC,similar,UWGC77413119821656,FAILED,False,ac08e129-615f-436c-be26-3ae4acde8829
6384523997,2851772710,2021-04-03 03:30:25,2021-04-05 03:30:25,CREDIT,ATM,22.86,USD,Travel wish store natural.,Cooper-Foster,fall,PNKT10421079192994,FAILED,False,89e25f6b-69da-4ae7-9def-af41b8774b66
8887836116,8120428227,2024-02-07 23:50:34,2024-02-08 23:50:34,INTEREST,MOBILE,65.58,USD,Cup with memory remember final.,Benton Group,east,YVQT25819061516162,COMPLETED,False,03224e7f-5f96-49f9-b4b3-5ef020d09ba7
9327979769,8928948321,2020-04-22 20:27:28,2020-04-23 20:27:28,CREDIT,ONLINE,59.03,USD,Current only participant choice.,"Wright, Bradley and Stanley",our,OIVN96664370478681,PENDING,False,45ad1369-bb85-4a52-9c84-0f5d3446820f
6909244467,4036815567,2022-02-05 03:58:53,2022-02-06 03:58:53,DEBIT,ONLINE,6.6,USD,Prevent management not skin new wait citizen.,Smith PLC,morning,PPWI76909328765964,COMPLETED,False,2cdc6521-9196-4437-9648-796d1c3b02e7
8046346484,2782211315,2021-09-22 04:25:32,2021-09-24 04:25:32,CREDIT,ATM,363.4,USD,Your official affect institution foot drive.,Hickman LLC,evidence,DSFC03808984585516,FAILED,False,7ddc4e2d-c363-4016-b23e-b3f5b67b15a4
2652447059,3126055147,2024-01-08 16:03:56,2024-01-08 16:03:56,DEBIT,ONLINE,13.57,USD,Book entire yourself rate product serve.,Harrison Ltd,agreement,NSKM98927622715630,FAILED,False,484d7199-010a-4483-acc8-31f3fa463fc7
7884014135,8880215180,2026-02-13 20:07:46,2026-02-15 20:07:46,TRANSFER,MOBILE,421.34,USD,Fight huge adult.,Hodges Ltd,daughter,EJKT30575744276220,FAILED,False,522f42c8-71dd-4bcb-aff8-f9997767cf3c
2973199738,5099685616,2025-04-14 01:19:42,2025-04-16 01:19:42,FEE,ONLINE,130.14,USD,Mind enjoy walk nothing score.,"Wilson, Strong and Melendez",whose,JKJQ01088470731786,PENDING,False,b48dd33f-b331-4114-bb51-12b2fa5b770d
4989689061,6185105105,2020-10-28 01:27:16,2020-10-28 01:27:16,INTEREST,ATM,222.04,USD,Child lay church society.,Smith-Drake,quickly,ZCQH38812538104403,FAILED,False,10f7b0c0-a4b2-46a2-8d61-f3186f89f95e
2390142271,9475823323,2025-03-25 18:40:49,2025-03-27 18:40:49,TRANSFER,MOBILE,176.61,USD,Born movie someone age remain up paper dog.,Cooper Inc,finally,PFWD69152435301999,FAILED,False,b656db33-9fc4-4bf5-b7ff-1e77328e624f
2538676674,5233728907,2020-12-23 10:33:16,2020-12-23 10:33:16,DEBIT,BRANCH,12.46,USD,Great property certainly tell stop.,Williamson Group,chance,KSSJ55404102514677,COMPLETED,False,0c53c958-33d2-4a8b-9468-c5ea1759cac4
8842092627,1484233171,2021-02-20 14:33:52,2021-02-20 14:33:52,TRANSFER,BRANCH,115.64,USD,Family certainly science seven whether.,Herman Group,who,LHQB70428631602099,FAILED,False,1d3b4f18-ee08-42b4-9b30-db294df20233
1701367397,277090121,2022-06-08 19:06:51,2022-06-10 19:06:51,INTEREST,ATM,5.17,USD,Five hospital leader our human road.,Anderson PLC,newspaper,LLPK98888568542374,COMPLETED,False,a105a957-f39f-4525-802d-2cae5cce91ea
6368954932,2472533103,2021-05-31 23:22:33,2021-06-02 23:22:33,TRANSFER,BRANCH,52.72,USD,Rich structure appear American.,Rivera-Ayala,base,TGHU50341492362195,COMPLETED,False,1b9af24f-858c-4b07-9a32-1833db281bd7
7361505318,7934439304,2022-10-16 07:50:23,2022-10-17 07:50:23,INTEREST,MOBILE,180.71,USD,Doctor stand image here rest away.,"Little, Ramos and Bryant",away,PVRE27127542581309,COMPLETED,False,bc36c3e7-84dd-48af-a362-17de88409425
8651064073,9492888147,2021-08-30 19:31:49,2021-08-30 19:31:49,DEBIT,ATM,124.72,USD,Operation throw check hard paper today manager.,"Mckay, Conrad and Bowers",entire,PAJW39368144932880,FAILED,False,030a2e08-9c23-4d85-8e98-0eb89594b9f0
2513584026,6095261305,2024-08-01 21:44:53,2024-08-02 21:44:53,INTEREST,BRANCH,63.4,USD,Store hour explain accept down pull now.,"Black, Spencer and James",stop,TQKX76377017760110,PENDING,False,cc5cd28f-9411-4582-8862-e203ef30aa1a
2467797674,9195056637,2023-09-07 18:56:34,2023-09-07 18:56:34,DEBIT,ATM,36.31,USD,Church guess available student.,Martin Ltd,couple,POLA30365871621621,FAILED,False,199e8fe7-b889-40db-967f-d829dc1c8ed1
2083386130,5604657943,2022-09-28 17:20:32,2022-09-28 17:20:32,TRANSFER,MOBILE,45.53,USD,Prevent modern of themselves president green close.,Wilson Group,small,EOVI29145663365502,PENDING,False,323a5583-b2fe-45d5-b1ed-209c930964ae
1045700252,3667562076,2022-05-02 19:16:53,2022-05-03 19:16:53,TRANSFER,MOBILE,74.79,USD,Region friend radio see activity available end.,Bryant Ltd,best,JZWC05805377846297,FAILED,False,90a31975-f8d9-47e5-b625-e5e34e3d2c57
1310923305,8594487770,2022-08-17 19:00:59,2022-08-19 19:00:59,TRANSFER,MOBILE,138.1,USD,Soon require benefit PM policy.,Burke LLC,figure,XGGF62144183086669,PENDING,False,16fc2768-09a4-41be-ba17-15f77a6380b9
6585745648,3386176557,2021-08-01 01:44:11,2021-08-02 01:44:11,CREDIT,ATM,0.02,USD,Professor want degree listen information over official.,Clay-Jackson,total,VGQV48980346432467,COMPLETED,False,9721a8f9-3344-4658-871b-eaa6dda891e7
7456784988,7065584228,2024-12-07 00:48:17,2024-12-09 00:48:17,INTEREST,MOBILE,12.51,USD,Term system report serious very begin.,Berg-Williams,eye,NMHU58858954113218,COMPLETED,False,32da9f7e-fe81-49c6-b062-7616cd2cf09f
9626254195,7358687814,2026-01-17 15:08:27,2026-01-17 15:08:27,FEE,ONLINE,54.21,USD,Black summer discussion term.,"Munoz, Cunningham and Jensen",matter,BKOD50312346289979,COMPLETED,False,82d47a25-ed02-45f9-8f3b-4c8b6dfdb74f
7603278007,7149368054,2020-12-13 11:03:38,2020-12-15 11:03:38,DEBIT,BRANCH,113.91,USD,Significant worry still.,Day Inc,available,DTDX03489319944870,PENDING,False,89182e4a-aeb0-444e-b565-7adabe02a6bd
6933202172,5930553047,2024-01-28 23:04:12,2024-01-29 23:04:12,DEBIT,MOBILE,177.47,USD,Change beyond theory.,Moore-Walls,response,FPUR63108467017233,FAILED,False,63874ed2-d583-4ebf-a8f7-732b8dce2c9b
4826537464,7222095276,2020-09-28 08:33:21,2020-09-28 08:33:21,INTEREST,MOBILE,255.49,USD,Bring land college find value nice cultural have.,Alvarez and Sons,it,CBOU30035333103962,FAILED,False,13430031-52e3-498e-9f35-cec78d8a682e
7643734426,5557951874,2023-08-08 09:35:27,2023-08-09 09:35:27,DEBIT,BRANCH,49.08,USD,Woman culture time market process.,Romero-Jones,for,LDCA32524516120399,FAILED,False,b2ae179e-bd17-4963-bbb4-42ad87236a61
5801509434,5433118049,2022-04-08 18:24:24,2022-04-08 18:24:24,CREDIT,BRANCH,46.33,USD,Future our perhaps thing style decade mother.,"Smith, Roberts and Harding",structure,EEIE13352101523792,FAILED,False,d09e758e-9d46-46a6-90f1-84a6dbcbf8cb
